Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) [190]
                0.00    0.00       1/72          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator*() const [15]
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [208]
                0.00    0.00       1/1           std::vector<Point, std::allocator<Point> >::clear() [187]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) [157]
[153]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) [153]
                0.00    0.00       1/2           std::remove_reference<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&>::type&& std::move<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&>(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&) [146]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [158]
[154]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [154]
                0.00    0.00       1/5           std::remove_reference<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&>::type&& std::move<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&) [74]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) [159]
[155]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) [155]
                0.00    0.00       1/2           std::remove_reference<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&>::type&& std::move<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&>(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&) [147]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [160]
[156]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [156]
                0.00    0.00       1/5           std::remove_reference<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&>::type&& std::move<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&) [75]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) [189]
[157]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) [157]
                0.00    0.00       1/2           std::remove_reference<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&>::type&& std::move<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&>(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}&) [146]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) [153]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [207]
[158]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [158]
                0.00    0.00       1/5           std::remove_reference<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&>::type&& std::move<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}&) [74]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [154]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) [190]
[159]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) [159]
                0.00    0.00       1/2           std::remove_reference<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&>::type&& std::move<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&>(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}&) [147]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) [155]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [208]
[160]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [160]
                0.00    0.00       1/5           std::remove_reference<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&>::type&& std::move<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}&) [75]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [156]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<Point, std::allocator<Point> >::_M_assign_aux<std::_Deque_iterator<Point, Point&, Point*> >(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, std::forward_iterator_tag) [183]
[161]    0.0    0.00    0.00       1         std::vector<Point, std::allocator<Point> >::capacity() const [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Point, std::allocator<Point> >::_Deque_base() [173]
[162]    0.0    0.00    0.00       1         std::_Deque_base<Point, std::allocator<Point> >::_Deque_impl::_Deque_impl() [162]
                0.00    0.00       1/1           std::_Deque_base<Point, std::allocator<Point> >::_Deque_impl_data::_Deque_impl_data() [166]
